CrashID,State,Date,Month,Year,Time,Crash_Type,Bus_Involvement,Heavy_Rigid_Truck_Involvement,Articulated_Truck_Involvement,Speed_Limit,Road_User,Gender,Age
5201504200051,WA,20-APR-2015,4,2015,18:55:00,Multiple,No,No,No,100,Motorcycle rider,Male,17
1201504210090,NSW,21-APR-2015,4,2015,19:45:00,Pedestrian,No,No,No,60,Pedestrian,Female,87
4201504210025,SA,21-APR-2015,4,2015,16:00:00,Pedestrian,No,No,No,50,Pedestrian,Female,84
1201504220091,NSW,22-APR-2015,4,2015,6:25:00,Multiple,No,Yes,No,60,Driver,Male,24
1201504220092,NSW,22-APR-2015,4,2015,15:15:00,Multiple,No,No,No,100,Driver,Male,17
1201504220092,NSW,22-APR-2015,4,2015,15:15:00,Multiple,No,No,No,100,Driver,Male,29
3201504220065,QLD,22-APR-2015,4,2015,16:00:00,Pedestrian,No,No,Yes, ,Pedestrian,Male,43
2201504220073,VIC,22-APR-2015,4,2015,12:44:00,Pedestrian,No,No,No,80,Pedestrian,Female,91
3201504230066,QLD,23-APR-2015,4,2015,1:00:00,Single,No,No,Yes,100,Driver,Male,41
3201504230066,QLD,23-APR-2015,4,2015,1:00:00,Single,No,No,Yes,100,Passenger,Female,40
4201504230026,SA,23-APR-2015,4,2015,18:15:00,Single,No,No,No,100,Driver,Female,24
2201504240074,VIC,24-APR-2015,4,2015,11:30:00,Pedestrian,No,No,No, ,Pedestrian,Male,73
2201504250075,VIC,25-APR-2015,4,2015,18:35:00,Single,No,No,No,100,Motorcycle rider,Male,27
3201504250067,QLD,25-APR-2015,4,2015,23:00:00,Multiple,No,No,Yes,100,Driver,Male,30
1201504250093,NSW,25-APR-2015,4,2015,17:25:00,Pedestrian,No,No,No,60,Pedestrian,Female,46
2201504260076,VIC,26-APR-2015,4,2015,7:00:00,Single,No,No,No,100,Passenger,Male,17
2201504260076,VIC,26-APR-2015,4,2015,7:00:00,Single,No,No,No,100,Driver,Male,44
5201504260052,WA,26-APR-2015,4,2015,0:15:00,Pedestrian,No,No,No,50,Pedestrian,Male,22
2201504270077,VIC,27-APR-2015,4,2015,11:41:00,Single,No,No,No,100,Passenger,Male,91
3201504270068,QLD,27-APR-2015,4,2015,8:00:00,Multiple,No,Yes,No,100,Driver,Male,74
2201504270077,VIC,27-APR-2015,4,2015,11:41:00,Single,No,No,No,100,Passenger,Female,82
3201504280069,QLD,28-APR-2015,4,2015,20:00:00,Single,No,No,No,90,Driver,Male,24
1201504280094,NSW,28-APR-2015,4,2015,15:30:00,Multiple,No,No,No,60,Driver,Female,86
1201504300095,NSW,30-APR-2015,4,2015,16:15:00,Pedestrian,No,No,No,60,Pedestrian,Male,13
3201504300071,QLD,30-APR-2015,4,2015,16:00:00,Single,No,No,No,80,Driver,Male,75
3201504300070,QLD,30-APR-2015,4,2015,12:00:00,Multiple,No,No,No,100,Driver,Female,26
3201505010072,QLD,01-MAY-2015,5,2015,17:00:00,Single,No,No,No,60,Driver,Male,74
3201505010072,QLD,01-MAY-2015,5,2015,17:00:00,Single,No,No,No,60,Passenger,Male,5
3201505010073,QLD,01-MAY-2015,5,2015,20:00:00,Single,No,No,No,60,Driver,Male,75
3201505010074,QLD,01-MAY-2015,5,2015,17:00:00,Single,No,No,No,60,Driver,Male,49
5201505010053,WA,01-MAY-2015,5,2015,3:30:00,Single,No,No,No,110,Driver,Male,65
5201505010054,WA,01-MAY-2015,5,2015,14:15:00,Single,No,No,No,110,Passenger,Male,28
3201505010072,QLD,01-MAY-2015,5,2015,17:00:00,Single,No,No,No,60,Passenger,Female,39
2201505020078,VIC,02-MAY-2015,5,2015,0:50:00,Single,No,No,No,100,Driver,Male,31
3201505020075,QLD,02-MAY-2015,5,2015,1:00:00,Single,No,No,No,60,Driver,Male,17
5201505020055,WA,02-MAY-2015,5,2015,15:45:00,Multiple,No,No,No,110,Passenger,Male,26
1201505020096,NSW,02-MAY-2015,5,2015,17:15:00,Single,No,No,No,100,Driver,Female,18
1201505020096,NSW,02-MAY-2015,5,2015,17:15:00,Single,No,No,No,100,Passenger,Female,16
3201505020076,QLD,02-MAY-2015,5,2015,19:00:00,Multiple,No,No,No,60,Passenger,Female,25
4201505020027,SA,02-MAY-2015,5,2015,13:40:00,Multiple,No,Yes,No,80,Driver,Female,17
1201505030097,NSW,03-MAY-2015,5,2015,16:25:00,Multiple,No,No,Yes,50,Motorcycle rider,Male,23
2201505030079,VIC,03-MAY-2015,5,2015,10:11:00,Multiple,No,No,No,100,Driver,Male,19
8201505030003,ACT,03-MAY-2015,5,2015,17:45:00,Single,No,No,No,60,Driver,Male,48
1201505050098,NSW,05-MAY-2015,5,2015,19:00:00,Multiple,No,No,No,60,Motorcycle rider,Male,46
8201505050004,ACT,05-MAY-2015,5,2015,18:00:00,Multiple,No,No,No,80,Motorcycle rider,Male,33
1201505060099,NSW,06-MAY-2015,5,2015,11:40:00,Multiple,No,No,Yes,50,Driver,Male,93
1201505060100,NSW,06-MAY-2015,5,2015,12:33:00,Multiple,No,No,No,50,Driver,Male,76
7201505060011,NT,06-MAY-2015,5,2015,14:25:00,Multiple,No,No,No,80,Motorcycle rider,Male,49
7201505060010,NT,06-MAY-2015,5,2015,14:05:00,Single,No,No,No,110,Passenger,Female,14
7201505060012,NT,06-MAY-2015,5,2015,19:25:00,Pedestrian,No,No,No,100,Pedestrian,Female,36
1201505070101,NSW,07-MAY-2015,5,2015,23:45:00,Single,No,No,No,100,Passenger,Male,37
2201505070080,VIC,07-MAY-2015,5,2015,4:40:00,Single,No,No,No,80,Driver,Male,75
1201505080102,NSW,08-MAY-2015,5,2015,5:20:00,Pedestrian,No,No,No,50,Pedestrian,Male,59
5201505080056,WA,08-MAY-2015,5,2015,7:43:00,Pedestrian,No,No,No,110,Pedestrian,Male,72
3201505080077,QLD,08-MAY-2015,5,2015,22:00:00,Single,No,No,No,100,Driver,Female,62
3201505080077,QLD,08-MAY-2015,5,2015,22:00:00,Single,No,No,No,100,Passenger,Female,44
1201505090103,NSW,09-MAY-2015,5,2015,9:35:00,Multiple,No,No,No,70,Driver,Male,22
2201505090081,VIC,09-MAY-2015,5,2015,0:05:00,Multiple,No,No,No,80,Driver,Male,19
2201505090082,VIC,09-MAY-2015,5,2015,4:00:00,Multiple,No,Yes,No,80,Driver,Male,47
5201505090057,WA,09-MAY-2015,5,2015,12:12:00,Single,No,No,No,110,Passenger,Male,18
2201505090081,VIC,09-MAY-2015,5,2015,0:05:00,Multiple,No,No,No,80,Passenger,Female,18
2201505100083,VIC,10-MAY-2015,5,2015,14:46:00,Multiple,No,No,No,100,Bicyclist,Male,77
6201505100011,TAS,10-MAY-2015,5,2015,3:50:00,Pedestrian,No,Yes,No,50,Pedestrian,Male,31
1201505100104,NSW,10-MAY-2015,5,2015,16:30:00,Multiple,No,No,No,50,Driver,Female,82
2201505100084,VIC,10-MAY-2015,5,2015,15:20:00,Multiple,No,No,Yes,100,Driver,Female,52
3201505110078,QLD,11-MAY-2015,5,2015,15:00:00,Multiple,No,No,No,100,Motorcycle rider,Male,43
3201505120079,QLD,12-MAY-2015,5,2015,11:00:00,Single,No,No,No,100,Motorcycle rider,Male,22
2201505120085,VIC,12-MAY-2015,5,2015,9:07:00,Pedestrian,No,No,No,40,Pedestrian,Female,68
2201505130086,VIC,13-MAY-2015,5,2015,14:00:00,Multiple,No,No,No,100,Driver,Male,73
1201505130105,NSW,13-MAY-2015,5,2015,7:55:00,Pedestrian,No,No,No,70,Pedestrian,Female,30
1201505140106,NSW,14-MAY-2015,5,2015,10:58:00,Multiple,No,Yes,No,80,Driver,Male,82
2201505140087,VIC,14-MAY-2015,5,2015,18:30:00,Multiple,No,No,Yes,100,Driver,Male,78
1201505140107,NSW,14-MAY-2015,5,2015,16:15:00,Multiple,No,No,Yes,100,Driver,Female,18
1201505140107,NSW,14-MAY-2015,5,2015,16:15:00,Multiple,No,No,Yes,100,Passenger,Female,19
1201505140108,NSW,14-MAY-2015,5,2015,19:00:00,Single,No,No,No,100,Passenger,Female,20
1201505150109,NSW,15-MAY-2015,5,2015,23:10:00,Multiple,No,No,No,90,Driver,Male,38
1201505150109,NSW,15-MAY-2015,5,2015,23:10:00,Multiple,No,No,No,90,Driver,Male,56
5201505150058,WA,15-MAY-2015,5,2015,10:49:00,Multiple,No,No,No,50,Driver,Male,94
1201505160110,NSW,16-MAY-2015,5,2015,16:06:00,Single,No,No,No,100,Passenger,Male,54
2201505160088,VIC,16-MAY-2015,5,2015,17:15:00,Multiple,No,No,No,100,Driver,Male,19
3201505160080,QLD,16-MAY-2015,5,2015,16:00:00,Single,No,No,No,60,Driver,Male,18
5201505160059,WA,16-MAY-2015,5,2015,3:16:00,Single,No,No,No,110,Passenger,Female,21
3201505170081,QLD,17-MAY-2015,5,2015,15:00:00,Single,No,No,No,110,Driver,Male,43
7201505170013,NT,17-MAY-2015,5,2015,12:35:00,Single,No,No,No,110,Passenger,Male,27
4201505170028,SA,17-MAY-2015,5,2015,19:28:00,Single,No,No,No,60,Driver,Female,21
1201505180111,NSW,18-MAY-2015,5,2015,17:00:00,Single,No,No,No,100,Driver,Male,33
1201505180112,NSW,18-MAY-2015,5,2015,11:20:00,Multiple,No,No,No,60,Driver,Female,86
4201505190029,SA,19-MAY-2015,5,2015,0:53:00,Single,No,No,No,60,Driver,Male,23
1201505190113,NSW,19-MAY-2015,5,2015,9:40:00,Multiple,No,Yes,No,90,Driver,Female,67
2201505200090,VIC,20-MAY-2015,5,2015,19:40:00,Single,No,No,No,110,Driver,Male,40
2201505200089,VIC,20-MAY-2015,5,2015,2:40:00,Single,No,No,No,100,Driver,Female,29
4201505200030,SA,20-MAY-2015,5,2015,18:36:00,Multiple,No,No,No,110,Driver,Female,51
2201505210091,VIC,21-MAY-2015,5,2015,12:30:00,Multiple,No,No,No,80,Driver,Male,49
3201505210082,QLD,21-MAY-2015,5,2015,1:00:00,Single,No,No,No,60,Passenger,Male,1
3201505210083,QLD,21-MAY-2015,5,2015,5:00:00,Pedestrian,No,No,No,60,Pedestrian,Male,93
1201505210114,NSW,21-MAY-2015,5,2015,16:10:00,Multiple,No,No,No,100,Driver,Female,23
4201505220031,SA,22-MAY-2015,5,2015,21:40:00,Single,No,No,No,100,Driver,Male,27
5201505220060,WA,22-MAY-2015,5,2015,11:18:00,Multiple,No,No,Yes,110,Driver,Male,39
6201505220012,TAS,22-MAY-2015,5,2015,2:59:00,Single,No,No,No,50,Motorcycle rider,Male,21
2201505230092,VIC,23-MAY-2015,5,2015,21:00:00,Single,No,No,No,100,Passenger,Male,16
3201505230084,QLD,23-MAY-2015,5,2015,17:00:00,Single,No,No,No,100,Driver,Male,20
4201505230032,SA,23-MAY-2015,5,2015,6:59:00,Multiple,No,No,No,60,Motorcycle rider,Male,56
1201505230115,NSW,23-MAY-2015,5,2015,11:50:00,Multiple,No,No,No,100,Driver,Female,85
1201505240116,NSW,24-MAY-2015,5,2015,3:25:00,Pedestrian,No,No,No,80,Pedestrian,Male,25
1201505240117,NSW,24-MAY-2015,5,2015,14:25:00,Multiple,No,No,No,100,Motorcycle rider,Male,54
3201505240085,QLD,24-MAY-2015,5,2015,3:00:00,Single,No,No,No,100,Driver,Male,37
2201505250093,VIC,25-MAY-2015,5,2015,13:40:00,Single,No,No,No,100,Driver,Male,55
3201505250086,QLD,25-MAY-2015,5,2015,14:00:00,Single,No,No,No,100,Passenger,Female,44
7201505250014,NT,25-MAY-2015,5,2015,22:30:00,Pedestrian,No,No,No,60,Pedestrian,Female,41
1201505260118,NSW,26-MAY-2015,5,2015,13:10:00,Single,No,No,No,100,Motorcycle rider,Male,50
1201505260119,NSW,26-MAY-2015,5,2015,22:15:00,Single,No,No,No,60,Passenger,Male,21
3201505260087,QLD,26-MAY-2015,5,2015,13:00:00,Single,No,No,No,80,Driver,Male,75
4201505260033,SA,26-MAY-2015,5,2015,16:00:00,Single,No,No,No,100,Motorcycle rider,Male,54
1201505260119,NSW,26-MAY-2015,5,2015,22:15:00,Single,No,No,No,60,Passenger,Female,18
1201505270121,NSW,27-MAY-2015,5,2015,17:24:00,Pedestrian,No,No,No,60,Pedestrian,Male,67
1201505270120,NSW,27-MAY-2015,5,2015,17:20:00,Multiple,No,No,No,60,Passenger,Female,82
1201505280122,NSW,28-MAY-2015,5,2015,7:46:00,Multiple,No,Yes,No,60,Bicyclist,Male,36
5201505280061,WA,28-MAY-2015,5,2015,18:13:00,Single,No,No,No,90,Driver,Female,33
1201505290123,NSW,29-MAY-2015,5,2015,23:45:00,Multiple,No,No,No,60,Motorcycle rider,Male,16
2201505290094,VIC,29-MAY-2015,5,2015,2:10:00,Single,No,No,No,60,Driver,Male,33
3201505290088,QLD,29-MAY-2015,5,2015,13:00:00,Multiple,No,No,No,100,Driver,Male,24
1201505290124,NSW,29-MAY-2015,5,2015,12:00:00,Multiple,No,No,Yes,110,Driver,Female,70
2201505290095,VIC,29-MAY-2015,5,2015,17:10:00,Multiple,No,No,No,100,Driver,Female,19
3201505290088,QLD,29-MAY-2015,5,2015,13:00:00,Multiple,No,No,No,100,Driver,Female,26
4201505290034,SA,29-MAY-2015,5,2015,9:00:00,Multiple,No,No,No,80,Driver,Female,32
1201505300125,NSW,30-MAY-2015,5,2015,1:45:00,Multiple,No,No,No,80,Passenger,Male,20
2201505300096,VIC,30-MAY-2015,5,2015,16:45:00,Multiple,No,No,Yes,100,Driver,Male,18
2201505300097,VIC,30-MAY-2015,5,2015,23:23:00,Multiple,No,No,No,50,Driver,Male,18
5201505300062,WA,30-MAY-2015,5,2015,9:31:00,Single,No,No,No,110,Passenger,Male,18
3201505310089,QLD,31-MAY-2015,5,2015,12:00:00,Single,No,No,No,60,Driver,Male,20
1201505310126,NSW,31-MAY-2015,5,2015,4:33:00,Single,No,No,No,80,Driver,Female,18
1201506010127,NSW,01-JUN-2015,6,2015,0:09:00,Single,No,No,No,50,Driver,Male,28
1201506010128,NSW,01-JUN-2015,6,2015,21:40:00,Pedestrian,No,No,No,50,Pedestrian,Male,60
3201506010090,QLD,01-JUN-2015,6,2015,14:00:00,Multiple,No,Yes,No,60,Bicyclist,Male,57
1201506020129,NSW,02-JUN-2015,6,2015,16:20:00,Multiple,No,Yes,No,100,Driver,Female,28
3201506030091,QLD,03-JUN-2015,6,2015,10:00:00,Multiple,No,Yes,No,80,Driver,Male,89
3201506030092,QLD,03-JUN-2015,6,2015,17:00:00,Single,No,No,No,80,Driver,Male,82
1201506030130,NSW,03-JUN-2015,6,2015,13:30:00,Multiple,No,Yes,No,80,Driver,Female,60
3201506030092,QLD,03-JUN-2015,6,2015,17:00:00,Single,No,No,No,80,Passenger,Female,74
1201506040131,NSW,04-JUN-2015,6,2015,19:44:00,Multiple,No,No,Yes,100,Driver,Male,73
2201506040098,VIC,04-JUN-2015,6,2015,16:35:00,Multiple,No,No,No,100,Driver,Male,76
4201506040035,SA,04-JUN-2015,6,2015,18:10:00,Single,No,No,No,100,Driver,Male,75
8201506040005,ACT,04-JUN-2015,6,2015,5:00:00,Single,No,No,No,80,Driver,Male,24
1201506050132,NSW,05-JUN-2015,6,2015,16:06:00,Multiple,Yes,No,No,60,Driver,Male,93
3201506050093,QLD,05-JUN-2015,6,2015,16:00:00,Single,No,No,No,100,Driver,Male,50
2201506050099,VIC,05-JUN-2015,6,2015,17:52:00,Pedestrian,No,No,No,60,Pedestrian,Female,42
3201506050093,QLD,05-JUN-2015,6,2015,16:00:00,Single,No,No,No,100,Passenger,Female,12
6201506050013,TAS,05-JUN-2015,6,2015,18:35:00,Multiple,No,No,No,100,Passenger,Female,23
1201506060133,NSW,06-JUN-2015,6,2015,12:28:00,Multiple,No,No,No,60,Driver,Male,89
2201506060100,VIC,06-JUN-2015,6,2015,11:30:00,Multiple,No,Yes,No,100,Driver,Male,72
3201506060094,QLD,06-JUN-2015,6,2015,0:00:00,Single,No,No,No,60,Driver,Male,17
3201506060095,QLD,06-JUN-2015,6,2015,4:00:00,Single,No,No,No,100,Driver,Male,19
4201506060036,SA,06-JUN-2015,6,2015,3:15:00,Single,No,No,No,100,Driver,Male,53
2201506060100,VIC,06-JUN-2015,6,2015,11:30:00,Multiple,No,Yes,No,100,Passenger,Female,71
1201506070134,NSW,07-JUN-2015,6,2015,9:10:00,Single,No,No,No,110,Passenger,Male,4
2201506070101,VIC,07-JUN-2015,6,2015,16:50:00,Single,No,No,No, ,Passenger,Male,9
3201506070096,QLD,07-JUN-2015,6,2015,17:00:00,Single,No,No,Yes,100,Driver,Male,55
1201506080135,NSW,08-JUN-2015,6,2015,11:00:00,Multiple,No,No,No,50,Driver,Male,87
4201506080037,SA,08-JUN-2015,6,2015,11:13:00,Multiple,No,No,No,100,Driver,Male,32
4201506080037,SA,08-JUN-2015,6,2015,11:13:00,Multiple,No,No,No,100,Passenger,Male,13
5201506080063,WA,08-JUN-2015,6,2015,2:34:00,Single,No,Yes,No,110,Driver,Male,19
4201506080037,SA,08-JUN-2015,6,2015,11:13:00,Multiple,No,No,No,100,Passenger,Female,37
5201506080064,WA,08-JUN-2015,6,2015,13:50:00,Single,No,No,No,110,Passenger,Female,27
5201506080064,WA,08-JUN-2015,6,2015,13:50:00,Single,No,No,No,110,Passenger,Female,60
3201506090097,QLD,09-JUN-2015,6,2015,12:00:00,Pedestrian,No,No,No,50,Pedestrian,Female,37
3201506090097,QLD,09-JUN-2015,6,2015,12:00:00,Pedestrian,No,No,No,50,Pedestrian,Female,82
5201506100065,WA,10-JUN-2015,6,2015,15:28:00,Multiple,No,Yes,No,90,Driver,Male,79
5201506100066,WA,10-JUN-2015,6,2015,15:22:00,Multiple,No,No,No,100,Driver,Male,27
2201506110102,VIC,11-JUN-2015,6,2015,7:10:00,Single,No,No,No,100,Bicyclist,Male,40
2201506110103,VIC,11-JUN-2015,6,2015,15:12:00,Multiple,No,No,Yes,100,Driver,Female,50
2201506120104,VIC,12-JUN-2015,6,2015,16:20:00,Multiple,No,No,Yes,100,Passenger,Male,16
7201506120015,NT,12-JUN-2015,6,2015,19:08:00,Pedestrian,No,No,No,60,Pedestrian,Male,47
1201506130136,NSW,13-JUN-2015,6,2015,2:40:00,Single,No,No,No,50,Passenger,Male,18
2201506130105,VIC,13-JUN-2015,6,2015,0:25:00,Multiple,No,No,Yes,110,Driver,Male,38
3201506130098,QLD,13-JUN-2015,6,2015,18:00:00,Multiple,No,No,No,100,Motorcycle rider,Male,55
5201506130067,WA,13-JUN-2015,6,2015,19:30:00,Single,No,No,No,100,Driver,Male,28
7201506140016,NT,14-JUN-2015,6,2015,10:30:00,Single,No,No,No,110,Driver,Male,26
1201506150137,NSW,15-JUN-2015,6,2015,17:40:00,Pedestrian,No,No,No,60,Pedestrian,Male,89
1201506150138,NSW,15-JUN-2015,6,2015,3:30:00,Single,No,No,No,50,Driver,Male,41
2201506150106,VIC,15-JUN-2015,6,2015,10:08:00,Multiple,No,Yes,No,80,Driver,Male,40
4201506150038,SA,15-JUN-2015,6,2015,18:50:00,Multiple,No,No,No,110,Passenger,Male,16
7201506150017,NT,15-JUN-2015,6,2015,18:20:00,Single,No,No,No,100,Driver,Female,44
5201506160068,WA,16-JUN-2015,6,2015,17:00:00,Pedestrian,No,No,No,60,Pedestrian,Male,2
7201506160018,NT,16-JUN-2015,6,2015,12:06:00,Single,No,No,No,70,Passenger,Male,20
7201506160018,NT,16-JUN-2015,6,2015,12:06:00,Single,No,No,No,70,Driver,Male,20
4201506160039,SA,16-JUN-2015,6,2015,18:20:00,Multiple,No,No,Yes,110,Driver,Female,61
1201506170139,NSW,17-JUN-2015,6,2015,17:15:00,Multiple,No,No,No,50,Driver,Male,51
1201506170140,NSW,17-JUN-2015,6,2015,19:20:00,Pedestrian,No,No,No,60,Pedestrian,Male,86
2201506170107,VIC,17-JUN-2015,6,2015,12:05:00,Multiple,No,No,No,60,Bicyclist,Male,17
3201506170099,QLD,17-JUN-2015,6,2015,20:00:00,Single,No,No,No,60,Driver,Male,43
4201506170040,SA,17-JUN-2015,6,2015,8:40:00,Multiple,No,No,No,60,Motorcycle rider,Male,27
8201506170006,ACT,17-JUN-2015,6,2015,13:15:00,Multiple,No,No,No,80,Driver,Male,31
2201506170108,VIC,17-JUN-2015,6,2015,21:45:00,Single,No,No,No,100,Driver,Female,27
3201506180100,QLD,18-JUN-2015,6,2015,11:00:00,Multiple,No,No,No,80,Motorcycle rider,Male,53
1201506190141,NSW,19-JUN-2015,6,2015,6:40:00,Pedestrian,No,No,No,100,Pedestrian,Male,43
1201506190143,NSW,19-JUN-2015,6,2015,15:30:00,Multiple,Yes,No,Yes,100,Passenger,Male,73
3201506190101,QLD,19-JUN-2015,6,2015,1:00:00,Single,No,No,No,50,Driver,Male,39
1201506190142,NSW,19-JUN-2015,6,2015,17:30:00,Pedestrian,No,No,No,50,Pedestrian,Female,79
2201506190109,VIC,19-JUN-2015,6,2015,19:30:00,Multiple,No,No,No,60,Passenger,Female,74
1201506200144,NSW,20-JUN-2015,6,2015,0:58:00,Pedestrian,No,No,No,50,Pedestrian,Male,37
5201506200069,WA,20-JUN-2015,6,2015,4:20:00,Single,No,No,No,80,Driver,Male,42
6201506210014,TAS,21-JUN-2015,6,2015,17:40:00,Multiple,No,No,No,80,Motorcycle rider,Male,18
3201506230102,QLD,23-JUN-2015,6,2015,17:00:00,Multiple,No,No,No,100,Motorcycle rider,Male,19
1201506240145,NSW,24-JUN-2015,6,2015,9:40:00,Multiple,No,No,No,110,Driver,Male,73
2201506240110,VIC,24-JUN-2015,6,2015,8:20:00,Multiple,No,No,Yes,80,Bicyclist,Male,58
5201506240070,WA,24-JUN-2015,6,2015,10:54:00,Multiple,No,No,No,50,Motorcycle rider,Male,47
1201506240145,NSW,24-JUN-2015,6,2015,9:40:00,Multiple,No,No,No,110,Passenger,Female,72
3201506240103,QLD,24-JUN-2015,6,2015,14:00:00,Single,No,No,No,60,Passenger,Female,80
1201506250146,NSW,25-JUN-2015,6,2015,12:00:00,Multiple,No,Yes,No,70,Driver,Male,46
2201506250111,VIC,25-JUN-2015,6,2015,6:30:00,Single,No,No,No,100,Driver,Male,22
3201506250104,QLD,25-JUN-2015,6,2015,19:00:00,Pedestrian,No,No,No,60,Pedestrian,Male,3
4201506250041,SA,25-JUN-2015,6,2015,18:19:00,Multiple,Yes,No,No,60,Driver,Male,33
4201506250042,SA,25-JUN-2015,6,2015,19:55:00,Pedestrian,No,No,No,110,Pedestrian,Male,40
2201506260113,VIC,26-JUN-2015,6,2015,21:45:00,Multiple,No,No,No,60,Motorcycle rider,Male,55
3201506260105,QLD,26-JUN-2015,6,2015,16:00:00,Multiple,No,Yes,No,60,Motorcycle rider,Male,28
4201506260043,SA,26-JUN-2015,6,2015,10:00:00,Multiple,No,No,No,80,Driver,Male,77
1201506260147,NSW,26-JUN-2015,6,2015,22:15:00,Multiple,No,No,No,80,Driver,Female,18
2201506260112,VIC,26-JUN-2015,6,2015,18:40:00,Pedestrian,No,No,No,50,Pedestrian,Female,64
1201506270148,NSW,27-JUN-2015,6,2015,6:30:00,Multiple,No,No,No,90,Motorcycle rider,Male,51
1201506270149,NSW,27-JUN-2015,6,2015,17:15:00,Multiple,No,No,No,100,Driver,Male,24
7201506270019,NT,27-JUN-2015,6,2015,2:06:00,Single,No,No,No,130,Passenger,Male,35
7201506270019,NT,27-JUN-2015,6,2015,2:06:00,Single,No,No,No,130,Driver,Male,68
2201506270114,VIC,27-JUN-2015,6,2015,15:10:00,Multiple,No,No,No,60,Passenger,Female,88
1201506290150,NSW,29-JUN-2015,6,2015,12:00:00,Multiple,No,No,No,60,Motorcycle rider,Male,17
7201506290020,NT,29-JUN-2015,6,2015,6:30:00,Pedestrian,No,Yes,No,60,Pedestrian,Male,30
2201506300115,VIC,30-JUN-2015,6,2015,0:03:00,Pedestrian,No,No,No,60,Pedestrian,Male,17
2201506300116,VIC,30-JUN-2015,6,2015,17:20:00,Single,No,No,No,50,Driver,Male,18
5201506300071,WA,30-JUN-2015,6,2015,19:39:00,Single,No,No,No,110,Driver,Male,74
2201506300116,VIC,30-JUN-2015,6,2015,17:20:00,Single,No,No,No,50,Passenger,Female,16
2201506300116,VIC,30-JUN-2015,6,2015,17:20:00,Single,No,No,No,50,Passenger,Female,17
2201507010117,VIC,01-JUL-2015,7,2015,3:05:00,Multiple,No,No,No,60,Motorcycle rider,Male,39
1201507010151,NSW,01-JUL-2015,7,2015,13:20:00,Single,No,No,No,70,Passenger,Female,73
2201507020118,VIC,02-JUL-2015,7,2015,14:25:00,Multiple,No,No,No,100,Passenger,Male,18
3201507020106,QLD,02-JUL-2015,7,2015,21:00:00,Multiple,No,No,No,100,Motorcycle rider,Male,37
6201507020015,TAS,02-JUL-2015,7,2015,15:47:00,Pedestrian,No,No,No,50,Pedestrian,Male,87
7201507020021,NT,02-JUL-2015,7,2015,4:40:00,Pedestrian,No,No,No,60,Pedestrian,Male,35
1201507030152,NSW,03-JUL-2015,7,2015,14:10:00,Multiple,No,No,No,100,Driver,Male,78
2201507030119,VIC,03-JUL-2015,7,2015,15:35:00,Multiple,No,No,No,60,Passenger,Male,46
2201507030119,VIC,03-JUL-2015,7,2015,15:35:00,Multiple,No,No,No,60,Driver,Male,65
3201507030107,QLD,03-JUL-2015,7,2015,13:00:00,Multiple,No,Yes,No,60,Bicyclist,Male,38
3201507030108,QLD,03-JUL-2015,7,2015,13:00:00,Multiple,No,No,No,50,Motorcycle rider,Male,21
4201507030044,SA,03-JUL-2015,7,2015,9:20:00,Single,No,No,No,110,Driver,Female,23
5201507030072,WA,03-JUL-2015,7,2015,17:00:00,Single,No,No,No,110,Motorcycle pillion passenger,Female,23
1201507040153,NSW,04-JUL-2015,7,2015,7:25:00,Single,No,No,No,60,Driver,Male,57
2201507040120,VIC,04-JUL-2015,7,2015,12:40:00,Multiple,No,No,No,110,Motorcycle rider,Male,49
3201507040109,QLD,04-JUL-2015,7,2015,15:00:00,Single,No,No,No,80,Motorcycle rider,Male,32
3201507040110,QLD,04-JUL-2015,7,2015,16:00:00,Multiple,No,No,No,80,Motorcycle rider,Male,38
3201507040111,QLD,04-JUL-2015,7,2015,18:00:00,Single,No,No,No,100,Driver,Male,24
7201507040022,NT,04-JUL-2015,7,2015,17:00:00,Multiple,No,No,No,80,Motorcycle rider,Female,53
2201507050121,VIC,05-JUL-2015,7,2015,1:40:00,Single,No,No,No,100,Driver,Male,37
1201507060154,NSW,06-JUL-2015,7,2015,1:10:00,Single,No,No,No,110,Passenger,Male,28
5201507060073,WA,06-JUL-2015,7,2015,22:25:00,Pedestrian,No,No,No,100,Pedestrian,Female,49
2201507070122,VIC,07-JUL-2015,7,2015,15:55:00,Single,No,No,No,100,Driver,Male,42
3201507070112,QLD,07-JUL-2015,7,2015,7:00:00,Single,No,No,No,80,Driver,Male,86
1201507070155,NSW,07-JUL-2015,7,2015,9:28:00,Multiple,No,No,No,100,Passenger,Female,60
1201507080156,NSW,08-JUL-2015,7,2015,7:00:00,Single,No,No,No,100,Driver,Male,36
3201507080113,QLD,08-JUL-2015,7,2015,2:00:00,Pedestrian,No,No,No,60,Pedestrian,Male,22
1201507080157,NSW,08-JUL-2015,7,2015,9:20:00,Single,No,No,No,80,Driver,Female,87
1201507090158,NSW,09-JUL-2015,7,2015,22:15:00,Single,No,No,No,50,Motorcycle rider,Male,33
1201507090159,NSW,09-JUL-2015,7,2015,4:45:00,Single,No,No,No,50,Motorcycle rider,Male,30
6201507090016,TAS,09-JUL-2015,7,2015,8:40:00,Multiple,No,No,Yes,70,Passenger,Male,40
6201507090016,TAS,09-JUL-2015,7,2015,8:40:00,Multiple,No,No,Yes,70,Driver,Female,32
